,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,7/1/20,7/2/20,7/3/20,7/4/20,7/5/20,7/6/20,7/7/20,7/8/20,7/9/20,7/10/20,7/11/20,7/12/20,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,8/1/20,8/2/20,8/3/20,8/4/20,8/5/20,8/6/20,8/7/20,8/8/20,8/9/20,8/10/20,8/11/20,8/12/20,8/13/20,8/14/20,8/15/20,8/16/20,8/17/20,8/18/20,8/19/20,8/20/20,8/21/20,8/22/20,8/23/20,8/24/20,8/25/20,8/26/20,8/27/20,8/28/20,8/29/20,8/30/20,8/31/20
Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.568822544993633e-08,2.568822544993633e-08,2.568822544993633e-08,2.568822544993633e-08,2.568822544993633e-08,2.568822544993633e-08,2.568822544993633e-08,2.568822544993633e-08,2.568822544993633e-08,2.568822544993633e-08,2.568822544993633e-08,2.568822544993633e-08,2.568822544993633e-08,1.0275290179974533e-07,1.0275290179974533e-07,1.2844112724968166e-07,1.7981757814955434e-07,1.7981757814955434e-07,1.7981757814955434e-07,2.8257047994929964e-07,4.110116071989813e-07,5.137645089987267e-07,5.39452734448663e-07,5.39452734448663e-07,5.39452734448663e-07,5.908291853485356e-07,5.908291853485356e-07,9.761525670975806e-07,9.761525670975806e-07,1.849552232395416e-06,2.0550580359949066e-06,2.260563839594397e-06,2.6715754467933785e-06,2.6715754467933785e-06,2.928457701292742e-06,4.212868973789558e-06,4.238557199239495e-06,5.856915402585484e-06,6.6018739406336376e-06,6.8073797442331285e-06,7.244079576882046e-06,8.40004972212918e-06,8.68262020207848e-06,1.0044096150925106e-05,1.030097840542447e-05,1.1225754521622177e-05,1.2176218863269821e-05,1.2972553852217848e-05,1.4308341575614538e-05,1.5721193975361036e-05,1.6723034767908552e-05,1.8392769422154414e-05,1.9420298440151868e-05,1.9959751174600532e-05,2.031938633089964e-05,2.137260357434703e-05,2.1963432759695564e-05,2.3273532257642317e-05,2.491757868643824e-05,2.717814252603264e-05,2.8770812503928695e-05,3.1545140852521816e-05,3.272679922321889e-05,3.663140949160921e-05,3.961124364380183e-05,4.1794742807046415e-05,4.744615240603241e-05,5.02718572055254e-05,5.307187377956846e-05,5.8415024673155225e-05,6.183155865799676e-05,6.956371451842759e-05,7.269767802331982e-05,7.67821058698597e-05,8.212525676344646e-05,8.775097813698251e-05,9.56629515755629e-05,0.00010293271937789488,0.00010855844075143094,0.00011420985035041694,0.00012361174086509365,0.0001324228021944218,0.00014100266949470053,0.000146859584897286,0.00015664679879371176,0.0001701844936058282,0.00018053684846215255,0.00019381766101976962,0.00020589112698123972,0.00022456646688334342,0.0002386179262044586,0.0002532088382600224,0.0002692896673916826,0.00028490810846524384,0.00029777790941566196,0.0003122146921185262,0.000333253348762024,0.00034987363062813283,0.00036109938514975506,0.0003799031661791084,0.00039690877142696627,0.0004153529173000206,0.0004340796336530242,0.0004468209934761926,0.000465213762898347,0.00047207251909348,0.000473279865689627,0.0004809863333246079,0.0004916212586608816,0.0004924946583261794,0.0004996359850012617,0.0005027185720552541,0.0005108103630719839,0.0005217535471136569,0.0005192104127941131,0.0004964506450454696,0.0004975295505143669,0.0005025387544771045,0.0005006121375683593,0.0005065204294218446,0.000503566283495102,0.0004914671293081819,0.0004964506450454696,0.0004999442437066609,0.0004942157694313251,0.0004531916733877768,0.000425679583930895,0.0004274520714869406,0.0003958812424089688,0.00038979313297733394,0.0003641049075273976,0.0003257780751560926,0.0003267799159486401,0.000313113780009274,0.00031557984965246787,0.0003071797999303387,0.0003109302808460294,0.00031701839027766426,0.0003143468148308709,0.0003140385561254717,0.000313113780009274,0.0003143725030563208,0.00029397605204907137,0.0002859870139341412,0.00028079799239325406,0.0002790768812881083,0.0002738364832963213,0.0002722951897693251,0.0002745557536089195,0.00027262913670017433,0.0002611721881495027,0.0002608382412186535,0.00025675381337211367,0.0002496381749224813,0.00025164185650757633,0.0002502033158823799,0.0002520271798893254,0.0002517446094093761,0.00025415930260167007,0.00025477582001246857,0.00025472444356156867,0.0002514877271548767,0.0002523868150456245,0.00025156479183122653,0.00025066570394047873,0.0002518730505366257,0.00025128222135127723,0.00025128222135127723,0.00024676109367208844,0.00024429502402889455,0.00023882343200805808,0.0002401078432805549,0.00024028766085870446,0.00023157935243117605,0.0002326068814491735,0.0002326839461255233,0.0002326839461255233,0.0002326839461255233,0.00022579950170494037,0.00021817009874630929,0.00021968570404785553,0.00021660311699386316,0.00021334071236172125,0.00021149116012932583,0.00019702868920101166,0.0001973369479064109,0.0001972598832300611,0.00019723419500461116,0.0001970543774264616,0.0001971314421028114
Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.949753283758427e-07,3.4748766418792133e-06,3.822364306067135e-06,7.64472861213427e-06,1.1119605254013483e-05,1.285704357495309e-05,1.4246994231704775e-05,1.7374383209396066e-05,1.8764333866147753e-05,1.9806796858711516e-05,2.1544235179651123e-05,2.362916116477865e-05,2.5019111821530336e-05,2.9536451455973313e-05,3.405379109041629e-05,3.7528667732295506e-05,4.3088470359302246e-05,5.247063729237612e-05,5.1080686635624436e-05,5.4208075613315725e-05,5.87254152477587e-05,5.8377927583570785e-05,6.115782889707416e-05,6.150531656126207e-05,6.428521787476544e-05,6.880255750920842e-05,7.436236013621516e-05,8.235457641253736e-05,8.339703940510112e-05,7.992216276322191e-05,7.783723677809437e-05,7.679477378553061e-05,7.33198971436514e-05,7.401487247202724e-05,7.158245882271179e-05,7.366738480783932e-05,7.053999583014804e-05,7.575231079296684e-05,7.470984780040309e-05,7.992216276322191e-05,7.644728612134269e-05,7.714226144971854e-05,8.026965042740982e-05,8.270206407672527e-05,8.721940371116825e-05,8.721940371116825e-05,8.930432969629579e-05,9.799152130099382e-05,0.00010007644728612134,9.93814719577455e-05,0.00010042393495030927,9.76440336368059e-05,9.45166446591146e-05,9.138925568142331e-05,8.30495517409132e-05,8.096462575578567e-05,7.957467509903399e-05,7.609979845715477e-05,7.158245882271179e-05,7.158245882271179e-05,6.915004517339634e-05,6.880255750920842e-05,6.498019320314129e-05,6.498019320314129e-05,5.6640489262631175e-05,5.5945513934255335e-05,6.011536590451039e-05,6.254777955382584e-05,6.532768086732921e-05,6.949753283758427e-05,6.602265619570506e-05,6.115782889707416e-05,6.0810341232886235e-05,5.803043991938286e-05,6.011536590451039e-05,6.0810341232886235e-05,6.150531656126207e-05,6.150531656126207e-05,6.706511918826882e-05,7.123497115852387e-05,7.644728612134269e-05,7.470984780040309e-05,8.061713809159774e-05,8.061713809159774e-05,8.096462575578567e-05,8.339703940510112e-05,8.79143790395441e-05,9.243171867398707e-05,9.347418166655084e-05,9.486413232330252e-05,9.521161998749044e-05,9.868649662936965e-05,0.000105983737577316,0.00011362846618945027,0.00012127319480158455,0.00012023073180902078,0.0001351727013691014,0.0001532420599068733,0.00017339634442977274,0.00019841545625130309,0.00021092501216206825,0.00023038432135659184,0.00023698658697616235,0.0002508860935436792,0.00027243032872333034,0.0002752102300368337,0.0002804225449996525,0.00029536451455973315,0.00031030648411981373,0.00031968865105288765,0.00032351101535895474,0.00033463062061296823,0.0003370630342622837,0.00035235249148655225,0.0003471401765237334,0.00035930224477031067,0.0003780665786364584,0.00038501633192021686,0.00040308569045798876,0.00041107790673431093,0.00042150253665994855,0.0004281048022795191,0.00044235179651122385,0.0004579887413996803,0.00048683021752727777,0.0004916950448259087,0.000508026965042741,0.0005240113975953853,0.0005420807561331573,0.0005594551393425534,0.0005507679477378553,0.0005674473556188755,0.0005792619362012648,0.0005928139551045938,0.0006171380915977483,0.0006167906039335604,0.0006324275488220168,0.0006372923761206477,0.0006484119813746612,0.0006751685315171312,0.0006918479393981514,0.0007158245882271179,0.0007384112863993329,0.0007505733546459101,0.0007530057682952256,0.0007901869483633331,0.0008113836958787963,0.0008398776843422059,0.000883661130029884,0.0008979081242615888,0.0009288345263743137,0.0009503787615539648,0.0009778302870248107,0.0009972895962193343,0.0010275210230036834,0.0010393356035860728,0.0010622697894224755,0.0010918062408784488,0.001113002988393912,0.0011428869275140732,0.0011668635763430399,0.0011998749044408923,0.0012339286955313086,0.001268329974285913,0.0013006463270553896,0.0013145458336229065,0.0013364375564667455,0.0013360900688025575,0.0013684064215720342,0.0013795260268260477,0.001400722774341511,0.0013989853360205713,0.0013902981444158732,0.0013843908541246786,0.0013763986378483564,0.0013951629717145041
Algeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.280447468490088e-08,2.280447468490088e-08,2.280447468490088e-08,2.280447468490088e-08,2.280447468490088e-08,2.280447468490088e-08,6.841342405470264e-08,1.1402237342450441e-07,2.7365369621881056e-07,2.7365369621881056e-07,3.87676069643315e-07,3.87676069643315e-07,4.3328501901311675e-07,4.5608949369801763e-07,4.5608949369801763e-07,4.5608949369801763e-07,3.420671202735132e-07,3.648715949584141e-07,5.016984430678193e-07,7.297431899168282e-07,8.665700380262335e-07,1.0033968861356387e-06,1.2542461076695485e-06,1.0490058355054406e-06,1.0718103101903414e-06,2.098011671010881e-06,2.713732487503205e-06,3.3750622533653302e-06,5.0397889053630945e-06,4.925766531938591e-06,7.137800576373976e-06,8.072784038454913e-06,8.984963025850947e-06,1.0239209133520495e-05,1.1675891038669251e-05,1.4275601152747952e-05,1.660165757060784e-05,1.913295426063184e-05,2.2895692583640486e-05,2.351141340013281e-05,2.458322371032315e-05,2.6453190634485024e-05,2.6498799583854825e-05,2.5769056393937995e-05,2.4720050558432556e-05,2.508492215339097e-05,2.485687740654196e-05,2.348860892544791e-05,2.4377983438159044e-05,2.4013111843200627e-05,2.5449793748349383e-05,2.5928687716732303e-05,2.7547805419360264e-05,2.903009627387882e-05,2.7525000944675363e-05,2.8163526235852587e-05,2.8893269425769417e-05,2.973703498911075e-05,2.8391570982701597e-05,2.973703498911075e-05,3.0968476622095394e-05,3.304368381842138e-05,3.4822432843843646e-05,3.5597784983130274e-05,3.88132159137013e-05,4.052355151506887e-05,4.287241240761366e-05,4.478798828114533e-05,4.731928497116933e-05,4.982777718650842e-05,5.247309624995693e-05,5.299759916770965e-05,5.4183431851324496e-05,5.5050001889350726e-05,5.742166725658042e-05,5.799177912370294e-05,5.799177912370294e-05,5.8242628345236853e-05,6.0956360832740054e-05,6.282632775690193e-05,6.435422756079028e-05,6.544884234566552e-05,6.759246296604621e-05,6.889231802308556e-05,7.00097372826457e-05,6.855025090281205e-05,7.048863125102863e-05,7.023778202949471e-05,7.057984914976823e-05,6.663467502928037e-05,7.176568183338308e-05,7.210774895365659e-05,7.080789389661724e-05,7.046582677634373e-05,7.01009551813853e-05,7.00553462320155e-05,6.825379273190834e-05,6.74556361179368e-05,6.595054078873335e-05,6.48103170544883e-05,6.506116627602221e-05,6.367009332024326e-05,6.20509756176153e-05,6.225621588977941e-05,6.273510985816232e-05,6.173171297202668e-05,6.107038320616456e-05,5.9132002857947984e-05,5.986174604786481e-05,5.997576842128932e-05,5.806019254775764e-05,5.744447173126532e-05,5.739886278189552e-05,5.760410305405963e-05,5.69199688135126e-05,5.662351064260889e-05,5.6327052471705174e-05,5.710240461099181e-05,5.721642698441631e-05,5.794617017433314e-05,5.899517600983858e-05,6.036344449093263e-05,6.234743378851901e-05,6.554006024440514e-05,6.852744642812715e-05,6.823098825722344e-05,7.064826257382293e-05,7.552842015639172e-05,7.723875575775928e-05,7.527757093485781e-05,7.691949311217067e-05,7.974724797309839e-05,8.120673435293204e-05,8.704467987226667e-05,9.215288220168446e-05,9.539111760694039e-05,9.400004465116144e-05,0.00010453571195558565,0.00010127467207564482,0.0001060864162341589,0.00011158229463322,0.00011260849599404055,0.00011849205046274497,0.0001245352362542437,0.00013082927126727636,0.00013580064674858475,0.00014147896094512507,0.00014895882864177256,0.00015456872941425816,0.00015942608252214206,0.00017454544923823135,0.00017199134807352245,0.00018503550759328574,0.00018182007666271471,0.00018717912821366643,0.00019272061556209735,0.00019495545408121763,0.00019719029260033792,0.0001992883042713488,0.00020102144434740128,0.00020140912041704458,0.00020252653967660472,0.00020505783636662873,0.00020786278675287155,0.00020993799394919752,0.0002124692906392215,0.00021326744725319303,0.00021618642001286037,0.00021935624199406157,0.0002220927789562497,0.00022444163984879447,0.00022815876922243332,0.00023098652408336102,0.00023251442388724937,0.00023486328477979418,0.00023716653672296915,0.00023885406784965183,0.0002409520795206627,0.0002431413090904132,0.00024560419235638247,0.0002481810979957763,0.00025182981394536046,0.00025506804935061637,0.0002569608207494631,0.00025960613981291164,0.0002618865872814017,0.0002639161855283579,0.0002660598061487386,0.00026772453280073636
Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2942470717660001e-05,1.2942470717660001e-05,1.2942470717660001e-05,1.2942470717660001e-05,1.2942470717660001e-05,1.2942470717660001e-05,1.2942470717660001e-05,1.2942470717660001e-05,1.2942470717660001e-05,1.2942470717660001e-05,0.0,1.2942470717660001e-05,0.0,0.0,1.2942470717660001e-05,0.0004918138872710801,0.0004918138872710801,0.0006730084773183201,0.0009577428331068401,0.00112599495243642,0.0014366142496602603,0.0016954636640134602,0.00209668025626092,0.00240729955348476,0.0028473435578852003,0.0034038697987445804,0.003934511098168641,0.00423218792467482,0.004555749692616321,0.00458163463405164,0.004736944282663561,0.005215815699216981,0.00526758558208762,0.00553937746715848,0.005914709117970621,0.006121788649453181,0.006264155827347441,0.006328868180935741,0.006471235358830001,0.0065230052417006405,0.0065230052417006405,0.006225328415194461,0.006328868180935741,0.006471235358830001,0.00609590370801786,0.00609590370801786,0.006082961237300201,0.0060053064129942406,0.00572057205720572,0.005591147350029121,0.005151103345628681,0.00487931146055782,0.00456869216333398,0.004491037339028021,0.00458163463405164,0.00458163463405164,0.00411570568821588,0.003934511098168641,0.0035980068595094805,0.0030414806186501004,0.0030285381479324405,0.0029897107357794604,0.0027179188507086,0.00266614896783796,0.0024720119070730604,0.0023814146120494403,0.0023167022584611404,0.0021743350805668803,0.00208373778554326,0.0020319679026726202,0.0020319679026726202,0.0018378308419077201,0.0017472335468841002,0.0015013266032485601,0.0013977868375072801,0.0012295347181777,0.00120364977674238,0.0011130524817187602,0.0010612825988481202,0.0009318578916715201,0.0009318578916715201,0.0007636057723419401,0.0007506633016242801,0.0007506633016242801,0.0006341810651653401,0.00046592894583576003,0.00046592894583576003,0.00040121659224746003,0.00037533165081214003,0.00027179188507086004,0.00024590694363554004,0.00020707953148256002,0.0007765482430596001,0.0008412605966479001,0.0008153756552125801,0.0007765482430596001,0.0007765482430596001,0.0007377208309066201,0.0006471235358830001,0.0005694687115770401,0.0005435837701417201,0.00027179188507086004,0.00027179188507086004,0.00027179188507086004,0.00027179188507086004,0.00016825211932958002,0.00016825211932958002,0.00014236717789426002,0.00014236717789426002,0.00014236717789426002,0.00014236717789426002,0.00014236717789426002,9.059729502362001e-05,7.765482430596001e-05,7.765482430596001e-05,7.765482430596001e-05,5.1769882870640004e-05,5.1769882870640004e-05,5.1769882870640004e-05,5.1769882870640004e-05,5.1769882870640004e-05,5.1769882870640004e-05,3.8827412152980005e-05,3.8827412152980005e-05,3.8827412152980005e-05,3.8827412152980005e-05,3.8827412152980005e-05,3.8827412152980005e-05,1.2942470717660001e-05,1.2942470717660001e-05,0.0,0.0,0.0,3.8827412152980005e-05,7.765482430596001e-05,9.059729502362001e-05,0.00028473435578852004,0.00032356176794150004,0.00032356176794150004,0.00032356176794150004,0.00037533165081214003,0.00037533165081214003,0.00044004400440044003,0.00044004400440044003,0.0005435837701417201,0.0005435837701417201,0.0005435837701417201,0.0006730084773183201,0.0006730084773183201,0.0008024331844949201,0.0008283181259302401,0.0008542030673655601,0.0008542030673655601,0.0008542030673655601,0.0008283181259302401,0.0008024331844949201,0.0008024331844949201,0.0008283181259302401,0.0008283181259302401,0.0008283181259302401,0.0008283181259302401,0.0009318578916715201,0.0009318578916715201,0.0008930304795185401,0.0009059729502362001,0.0009448003623891801,0.0009448003623891801,0.0009448003623891801,0.00107422506956578,0.00107422506956578,0.0012424771888953602,0.0012424771888953602,0.0015142690739662202,0.0015142690739662202,0.0015142690739662202,0.0016825211932958001,0.0016825211932958001,0.0019672555490843203,0.0019672555490843203,0.00218727755128454,0.00218727755128454,0.00218727755128454,0.0027826312042969004
Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04263325547032e-08,6.08526651094064e-08,6.08526651094064e-08,9.127899766410961e-08,9.127899766410961e-08,9.127899766410961e-08,1.217053302188128e-07,1.217053302188128e-07,1.52131662773516e-07,1.52131662773516e-07,1.52131662773516e-07,1.217053302188128e-07,1.52131662773516e-07,1.52131662773516e-07,1.52131662773516e-07,1.8255799532821923e-07,3.04263325547032e-07,3.6511599065643845e-07,3.955423232111416e-07,4.5639498832054804e-07,4.5639498832054804e-07,4.5639498832054804e-07,3.955423232111416e-07,3.955423232111416e-07,3.955423232111416e-07,3.6511599065643845e-07,3.6511599065643845e-07,3.6511599065643845e-07,3.6511599065643845e-07,4.868213208752512e-07,4.868213208752512e-07,4.868213208752512e-07,4.868213208752512e-07,5.172476534299544e-07,5.172476534299544e-07,5.172476534299544e-07,5.172476534299544e-07,5.476739859846576e-07,5.781003185393608e-07,5.781003185393608e-07,5.476739859846576e-07,5.476739859846576e-07,5.172476534299544e-07,6.693793162034705e-07,6.693793162034705e-07,6.693793162034705e-07,6.998056487581737e-07,6.998056487581737e-07,6.998056487581737e-07,9.127899766410961e-07,8.519373115316897e-07,9.127899766410961e-07,9.127899766410961e-07,9.127899766410961e-07,8.823636440863929e-07,9.736426417505024e-07,8.823636440863929e-07,8.823636440863929e-07,8.823636440863929e-07,9.127899766410961e-07,9.736426417505024e-07,9.736426417505024e-07,1.1562006370787217e-06,1.217053302188128e-06,1.1866269696334249e-06,1.4300376300710506e-06,1.4604639626257538e-06,1.4604639626257538e-06,1.490890295180457e-06,1.5821692928445665e-06,1.795153620727489e-06,1.8864326183915986e-06,1.947285283501005e-06,1.947285283501005e-06,1.947285283501005e-06,1.947285283501005e-06,1.947285283501005e-06,1.8560062858368954e-06,1.8255799532821922e-06,1.9168589509463016e-06,1.52131662773516e-06,1.6430219579539729e-06,2.099416946274521e-06,2.1906959439386305e-06,2.525385602040366e-06,2.1602696113839273e-06,2.2211222764933337e-06,2.1906959439386305e-06,2.3732539392668498e-06,2.555811934595069e-06,2.860075260142101e-06,2.981780590360914e-06,3.0730595880250233e-06,2.951354257806211e-06,3.012206922915617e-06,3.1034859205797265e-06,3.346896581017352e-06,3.6815862391190875e-06,3.6815862391190875e-06,5.111623869190138e-06,5.324608197073061e-06,5.233329199408951e-06,5.41588719473717e-06,5.4463135272918735e-06,6.115692843495343e-06,6.17654550860475e-06,6.663366829480001e-06,6.663366829480001e-06,6.663366829480001e-06,7.545730473566394e-06,7.545730473566394e-06,7.819567466558722e-06,9.675573752395618e-06,9.766852750059728e-06,1.101433238480256e-05,1.159243270334192e-05,1.207925402421717e-05,1.293119133574886e-05,1.3843981312389957e-05,1.2474796347428312e-05,1.3630996984507034e-05,1.3843981312389957e-05,1.5182739944796898e-05,1.606510358888329e-05,1.6977893565524386e-05,1.7708125546837263e-05,1.8377504863040734e-05,1.9320721172236534e-05,1.9777116160557082e-05,2.0294363813987036e-05,2.09028904650811e-05,2.2180796432378636e-05,2.0172658483768224e-05,2.005095315354941e-05,1.9777116160557082e-05,2.0781185134862288e-05,2.269804408580859e-05,2.3793392057777906e-05,2.5162577022739547e-05,2.735327296667818e-05,2.820521027820987e-05,2.8539899936311604e-05,3.1339122531344296e-05,3.13999751964537e-05,3.286043915907946e-05,3.362109747294704e-05,3.523369309834631e-05,3.5963925079659184e-05,3.544667742622923e-05,3.620733574009681e-05,3.6967994053964394e-05,3.6785436058636175e-05,3.7272257379511426e-05,3.6785436058636175e-05,3.5598809089002746e-05,3.7302683712066126e-05,3.824590002126193e-05,3.788078403060549e-05,3.6633304395862655e-05,3.809376835848841e-05,2.9665674240835623e-05,4.068000662563818e-05,4.268814457424859e-05,4.423988753453846e-05,4.487884051818722e-05
Antigua and Barbuda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0211584020913323e-05,1.0211584020913323e-05,1.0211584020913323e-05,1.0211584020913323e-05,1.0211584020913323e-05,1.0211584020913323e-05,1.0211584020913323e-05,1.0211584020913323e-05,1.0211584020913323e-05,1.0211584020913323e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,7.148108814639326e-05,7.148108814639326e-05,7.148108814639326e-05,7.148108814639326e-05,7.148108814639326e-05,7.148108814639326e-05,7.148108814639326e-05,9.190425618821992e-05,0.00015317376031369985,0.00015317376031369985,0.00015317376031369985,0.00015317376031369985,0.00018380851237643985,0.00017359692835552652,0.00017359692835552652,0.00017359692835552652,0.00019402009639735317,0.00019402009639735317,0.00021444326443917982,0.00018380851237643985,0.00018380851237643985,0.00017359692835552652,0.00017359692835552652,0.00017359692835552652,0.00017359692835552652,0.00017359692835552652,0.0001327505922718732,0.00011232742423004657,0.00011232742423004657,0.00010211584020913325,0.00010211584020913325,0.00010211584020913325,0.00010211584020913325,0.00010211584020913325,0.00010211584020913325,0.00010211584020913325,7.148108814639326e-05,7.148108814639326e-05,7.148108814639326e-05,7.148108814639326e-05,6.126950412547994e-05,6.126950412547994e-05,6.126950412547994e-05,6.126950412547994e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,4.084633608365329e-05,4.084633608365329e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,3.063475206273997e-05,1.0211584020913323e-05,1.0211584020913323e-05,1.0211584020913323e-05,1.0211584020913323e-05,1.0211584020913323e-05,1.0211584020913323e-05,1.0211584020913323e-05,1.0211584020913323e-05,1.0211584020913323e-05,0.000408463360836533,0.000408463360836533,0.000408463360836533,0.0004493096969201863,0.0004493096969201863,0.0004493096969201863,0.0004493096969201863,0.00043909811289927295,0.00042888652887835963,0.00042888652887835963,0.00042888652887835963,0.0004493096969201863,0.0004493096969201863,0.0004493096969201863,0.0001327505922718732,0.00014296217629278653,0.00014296217629278653,0.00014296217629278653,0.00014296217629278653,0.00014296217629278653,0.00014296217629278653,0.00014296217629278653,0.00016338534433461317,0.00016338534433461317,0.00016338534433461317,0.00016338534433461317,0.00016338534433461317,0.00015317376031369985,0.00015317376031369985,0.00019402009639735317,0.00019402009639735317,0.00019402009639735317,0.00018380851237643985,0.00018380851237643985,0.00021444326443917982,0.00021444326443917982,0.00021444326443917982,0.00021444326443917982,0.00021444326443917982,0.00014296217629278653,0.00014296217629278653,0.0001327505922718732,0.0001327505922718732,0.0001327505922718732,0.0001327505922718732,0.0001327505922718732,0.0001327505922718732,0.0001327505922718732,0.0001327505922718732,0.0001327505922718732,7.148108814639326e-05,7.148108814639326e-05,2.0423168041826647e-05,2.0423168041826647e-05,2.0423168041826647e-05,3.063475206273997e-05,2.0423168041826647e-05,2.0423168041826647e-05,2.0423168041826647e-05,2.0423168041826647e-05,2.0423168041826647e-05,2.0423168041826647e-05,2.0423168041826647e-05,2.0423168041826647e-05,2.0423168041826647e-05,2.0423168041826647e-05,0.0,0.0
